Speaker,activity,sentenceID,session,rep,name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,soundingPercentage,silencePercentage,silencesPerSecond,silencesMean,Type,score_lourdes
S11,Dinamica4.3,S37,2,2,28-1-2016_12-36-28-268_Dinamica4.3_2,0,31.5375,0.25926,28.04203,28.93979,29.85553,1.813499,44.69882,28.85495,99.25359,0,1.736748,0.43162,1.041294,1.627363,2.500146,1.458852,26.49823,20.25962,21.10721,14.15322,1.094266,0.790077,13.12705,1.056457,12.21357,0.746635,21.58871,0.52373,-15.26748,-0.528211,0.034634,1.269983,1.221696,0.56077,5.952277,0.70528,-2.380055,-2.414857,16.83334,0.509088,504.9168,0.407598,1197.475,0.216698,-65.16013,-1.294263,1562.738,0.172871,873.4508,0.483523,-64.6921,-1.121162,2599.336,0.098594,558.3312,0.511213,-65.54941,-1.09156,-9.807627,-0.963369,14.90587,0.726399,0.055941,0.436487,-0.021096,-0.579705,1.115463,0.806546,17.62188,0.686471,13.63399,0.527874,23.60588,0.519091,-13.73911,-0.51092,5.320158,-1.421514,0.012967,-0.006285,1.276788,5.714286,3.030303,0.24,0.136382,0.07,0.045461,-22.19571,1,0,0,0,B,B
S11,Dinamica1.2,S43,3,3,14-3-2016_11-43-29-763_Dinamica1.2_3,0,32.22572,0.230853,29.3596,30.50151,31.66958,2.30998,412.9488,356.9102,5.328972,28.34475,1.553238,0.561603,0.868966,1.394218,2.231116,1.362149,30.67688,12.69312,8.635928,9.430107,0.787039,0.821868,9.215038,1.716587,9.798833,0.926381,18.37719,0.747823,-20.09965,-0.527035,0.024422,1.312608,1.185172,0.747326,5.73874,0.650589,-2.13741,-2.238909,10.96677,1.086879,837.4153,0.286002,904.4391,0.328615,-58.78282,-1.304766,2064.832,0.162799,435.7903,0.721139,-58.57378,-1.184398,3046.306,0.092934,495.5739,0.485039,-54.95517,-1.288811,-5.944413,-1.56683,10.3754,0.938373,0.06109,0.48251,-0.020095,-0.724712,0.814408,0.729882,14.59968,0.853235,10.85465,0.824248,20.02006,0.718114,-21.93041,-0.488824,8.607847,-3.712047,0.019103,-0.004338,0.777888,3.597122,3.759399,0.198,0.162899,0.08,0.021602,-23.50961,1,0,0,0,B,B
S11,Dinamica1.2,S15,1,1,30-11-2015_12-24-24-870_Dinamica1.2_1,0,28.17965,0.070246,26.43674,28.45164,28.9542,2.517456,197.174,0,-28.70297,26.25562,2.382447,0.395979,1.630328,2.251482,2.834929,1.2046,32.27857,20.66383,25.19575,26.2893,2.575665,0.737035,24.67083,0.303598,-1.265933,-7.153313,18.05951,0.669117,14.17404,0.597829,0.02492,1.358923,1.043905,0.803422,6.332074,0.486556,-1.970974,-2.189092,14.60639,0.5128,467.5756,0.423043,1184.866,0.137137,-56.40223,-1.343125,1457.909,0.154601,803.4816,0.224769,-58.98478,-1.159523,2474.08,0.097709,868.7208,0.348633,-65.39895,-0.992458,-13.5638,-0.329113,24.68812,0.151371,-0.053707,-0.57151,-0.006251,-2.058744,2.716861,0.752277,28.03849,0.19921,0.767806,10.41294,22.40236,0.444511,17.1424,0.416759,-8.647962,20.8763,-0.063303,-0.002537,2.619204,6.896552,3.703704,0.203333,0.182635,0.075,0.005,-14.07548,0.52,0.48,0.59,0.81,B,M
S11,Dinamica4.2,S10,0,1,18-6-2015_10-21-5-337_Dinamica4.2_1,0,29.49137,0.044897,28.42373,29.48435,30.52665,2.102915,311.5025,182.6738,22.06175,16.40136,0.916221,0.368091,0.616787,0.867417,1.241043,0.624256,9.161726,4.015907,7.044012,2.671474,0.368325,0.557821,20.08413,0.706566,0.469645,18.61745,9.332358,1.335214,-7.877736,-0.864064,0.035306,1.015661,1.197132,0.795231,5.914579,0.690323,-1.234461,-4.025158,19.92378,0.230434,446.9262,0.317383,1256.51,0.152787,-58.03976,-1.360247,1387.03,0.145567,983.2598,0.290816,-64.91084,-1.115299,2372.23,0.103921,824.8251,0.257798,-70.54798,-0.975912,-10.46635,-0.594327,20.57884,0.334537,0.049787,0.596269,-0.013699,-0.838747,0.417975,0.511908,26.60703,0.391223,3.040237,2.29465,9.407353,1.494703,-8.083255,-0.81389,2.901509,3.321649,0.01725,0.004939,0.263161,5.223881,3.875969,0.182,0.127028,0.045,0.030414,-29.22234,0.88,0.12,0.65,0.18,B,M
S11,Dinamica4.2,S28,1,5,30-11-2015_12-32-22-327_Dinamica4.2_5,0,30.58648,0.104425,28.50151,31.53396,32.11545,3.613945,-4.905069,15.36637,96.92142,0,4.172417,0.513922,1.943962,4.264598,6.52879,4.584828,49.47884,52.79611,45.3891,25.53533,3.850389,0.744366,25.20136,0.567487,1.378243,7.858888,8.505685,1.519341,-1.957281,-4.385804,0.02452,1.380855,1.482711,0.860513,8.173468,0.461583,0.765323,8.139383,21.19055,0.412368,395.1624,0.181465,1191.845,0.16922,-56.06152,-1.46594,1332.181,0.10395,913.5728,0.26227,-62.4444,-1.217074,2355.663,0.058493,702.5833,0.299147,-69.67645,-1.02982,-15.03767,-0.34787,26.39086,0.184136,-0.017435,-1.778527,-0.025546,-0.362687,4.332823,0.684026,32.01279,0.251973,4.6565,1.900629,9.670998,1.391187,-4.978298,-1.520526,1.099449,12.2793,-0.058923,0.001869,3.095362,5.882353,1.754386,0.425,0.315,0.125,0.005,-6.662301,1,0,0,0,B,B
S11,Dinamica2.2,S46,3,1,14-3-2016_11-50-18-602_Dinamica2.2_1,0,30.35579,0.260008,27.30082,28.44309,29.74543,2.444611,807.2284,1452.208,39.4902,51.62449,1.141387,0.394045,0.751494,1.063889,1.546156,0.794662,9.895697,5.165262,7.7858,6.710357,0.535678,0.728906,6.964319,2.239151,3.074087,2.973799,21.5939,0.458234,-10.06437,-0.897478,0.027951,0.992331,1.134454,0.636149,3.083893,1.202609,-0.712437,-5.980012,6.481183,1.747224,803.5815,0.363373,1032.402,0.379767,-59.99285,-1.27021,1884.183,0.18869,830.5961,0.547794,-60.75863,-1.197877,2855.345,0.117435,683.8724,0.498049,-58.51837,-1.266207,-3.699728,-2.523493,9.89151,1.025048,0.032277,0.841341,-0.00997,-1.434688,0.467248,0.601605,12.25519,0.990937,4.341846,1.738709,20.37942,0.486901,-9.519232,-0.878456,7.464916,-1.868035,-0.021119,0.005282,0.74326,4.273504,3.070175,0.238571,0.333656,0.067143,0.043331,-28.91817,0.71,0.29,0.91,0.31,B,M
S11,Dinamica4.2,S25,1,2,30-11-2015_12-32-22-327_Dinamica4.2_2,0,30.6334,0.085009,28.91305,31.59519,32.63059,3.717541,106.8602,90.75745,9.026468,15.52326,5.365711,0.462475,3.005386,5.485288,7.788753,4.783366,54.81989,23.22713,30.69258,17.29238,4.844172,0.623094,27.92635,0.371372,-1.973242,-3.567917,8.019257,1.32113,-4.714686,-1.974319,0.023361,1.165754,0.91251,0.98608,7.996056,0.468664,-1.110271,-4.747536,20.65422,0.335081,432.9464,0.331585,1211.143,0.196762,-36.80462,-1.820826,1386.011,0.127964,879.6044,0.267256,-40.51787,-1.472899,2399.04,0.08509,730.4429,0.286137,-49.79809,-1.129917,-11.80382,-0.420097,23.42051,0.219985,-0.004125,-7.819459,-0.024356,-0.41438,5.445846,0.533211,30.52581,0.291554,-1.238949,-5.322655,9.287705,1.140835,-5.632416,-1.389219,-5.07184,19.60925,-0.040074,-0.001703,2.840504,4.545455,2.857143,0.29,0.170489,0.04,0.008165,-5.318705,1,0,0,0,B,B
S11,Dinamica3.2,S49,3,2,14-3-2016_11-53-20-889_Dinamica3.2_2,0,32.51321,0.243541,29.72632,30.49755,31.62974,1.903423,539.5176,0,67.71576,56.72342,1.805573,0.453265,0.954475,1.807525,2.625992,1.671518,21.06933,10.34079,11.13263,8.781216,1.024144,0.661853,11.61407,1.071213,4.352873,1.789597,25.25621,0.764201,-9.069844,-0.98754,0.021747,1.072172,1.231448,0.531265,5.222726,0.820815,-2.030533,-2.753814,8.112934,1.048516,636.3481,0.434033,1062.159,0.375824,-44.15077,-1.587504,1757.564,0.194941,648.8124,0.632929,-45.22284,-1.327448,2711.443,0.117666,765.2845,0.306701,-41.65459,-1.422973,-5.70374,-1.354148,11.06309,0.799633,0.047052,0.49768,-0.016818,-0.646939,0.967355,0.60496,15.4408,0.667422,6.359298,1.066106,23.3526,0.824518,-7.853868,-0.977508,11.39373,-8.155891,0.013539,-0.000641,1.581759,5.882353,3.125,0.263333,0.228376,0.036667,0.009428,-23.11795,0.39,0.61,1.12,0.55,B,M
S11,Dinamica4.3,S55,3,2,14-3-2016_11-57-12-52_Dinamica4.3_2,0,32.94636,0.299408,28.49075,29.86082,31.38614,2.895384,738.165,247.024,68.19585,45.66883,2.069406,0.565821,1.041018,1.701362,3.170489,2.129471,17.81224,12.11376,14.50686,5.754371,1.207264,0.955153,8.915711,1.561745,8.832789,0.799005,22.8836,0.542584,-12.01546,-0.760851,0.022741,1.04162,1.167985,0.5987,4.750304,0.924641,0.594559,8.141142,11.55695,1.115551,658.1747,0.448041,985.7805,0.286092,-49.74707,-1.538087,1808.126,0.178077,529.576,0.531717,-53.06913,-1.234551,2783.08,0.130833,680.9294,0.389641,-48.20955,-1.38072,-4.871964,-2.106522,9.281418,1.198503,0.059125,0.489644,-0.017605,-0.640292,1.009047,0.835644,11.65727,1.125869,9.677,0.720193,22.94828,0.582359,-11.06713,-0.841201,6.558307,-3.748569,0.000336,-0.009202,2.219774,4.263566,2.777778,0.284286,0.241238,0.074,0.044989,-19.7937,0.85,0.15,0.33,0.45,B,B
S11,Dinamica3.2,S8,0,2,18-6-2015_10-19-43-901_Dinamica3.2_2,0,29.47661,0.058602,27.89184,30.02062,30.80887,2.917038,198.9211,113.8061,8.665038,11.85294,0.722121,0.383495,0.416758,0.741719,0.964139,0.547381,6.076179,2.268851,3.422299,2.231054,0.240144,0.547172,21.27432,0.619165,-1.46121,-8.30503,3.629402,2.913592,-4.526222,-1.614119,0.031209,1.092091,1.24379,0.912486,6.686595,0.536238,-0.0048,-1170.919,19.90264,0.300504,513.6709,0.354013,1364.092,0.144333,-72.24338,-1.174913,1453.339,0.187193,1067.441,0.182072,-73.31928,-1.067704,2469.104,0.100281,865.1537,0.265395,-79.36717,-0.936267,-11.88503,-0.454368,21.5286,0.326772,0.045731,0.657411,-0.01573,-0.740424,0.265527,0.509933,28.54799,0.282893,3.260269,2.873225,4.087104,2.538475,-2.067763,-2.105465,2.278933,4.432594,0.026876,0.003147,0.18927,4.705883,3.04878,0.22,0.110454,0.14,0.080416,-32.22552,0.87,0.13,0.51,0.26,B,M
S11,Dinamica2.2,S17,1,1,30-11-2015_12-26-46-938_Dinamica2.2_1,0,30.11286,0.210013,26.79393,29.32335,30.98813,4.194201,7.203784,17.29894,99.54885,74.69334,4.210348,0.359879,2.780854,4.228571,5.228959,2.448105,15.65061,7.517356,20.61251,5.601693,3.650633,0.523284,17.29602,0.897561,-10.25405,-1.108985,17.35633,0.70995,-1.37363,-6.147213,0.047395,1.062557,1.108106,0.90472,4.966653,0.741947,-1.385474,-2.989244,14.12981,0.429535,447.185,0.299013,1064.802,0.138527,-86.66032,-1.046179,1423.96,0.106626,752.4067,0.199947,-86.61572,-0.978413,2427.038,0.062385,737.0587,0.212281,-89.60571,-0.919588,-7.587449,-0.838168,18.46022,0.293399,0.006721,3.185093,-0.013974,-0.850047,4.05053,0.364776,27.51753,0.292718,-9.168781,-0.93214,22.66137,0.485047,1.987408,4.140872,5.216816,5.808955,-0.011602,-0.002457,3.320781,3.225806,2.521008,0.236667,0.199388,0.133333,0.075865,-9.59565,0.76,0.24,1.21,0.2,B,B
S11,Dinamica4.3,S11,0,1,18-6-2015_10-21-53-77_Dinamica4.3_1,0,29.36062,0.069651,27.85994,29.63432,30.93783,3.077888,290.5124,297.0467,24.58163,12.91838,0.877845,0.358791,0.587326,0.92137,1.101587,0.514261,7.556393,3.773759,7.192739,5.913577,0.366957,0.470276,18.96194,0.607885,-5.343773,-1.903829,16.54433,0.535949,-6.664669,-1.052881,0.034284,0.812913,1.404994,0.793359,3.932447,0.929498,1.718515,2.169671,16.23142,0.434577,535.2668,0.493897,1152.442,0.20686,-58.61798,-1.332624,1521.97,0.223,840.3846,0.234707,-60.43277,-1.197254,2516.6,0.128232,739.6118,0.272649,-63.87608,-1.100652,-8.432732,-0.724144,17.00719,0.364318,0.050266,0.596419,-0.007307,-1.403255,0.408369,0.423841,23.13643,0.384464,-2.196661,-4.16054,18.21511,0.50683,-5.994717,-1.020168,4.493793,3.052,0.020676,0.002521,0.278167,5.737705,3.448276,0.2125,0.191752,0.08,0.029439,-31.09352,0.62,0.38,0.5,0.76,B,M
S11,Dinamica3.2,S51,3,3,14-3-2016_11-53-52-951_Dinamica3.2_3,0,35.58162,0.30356,29.71131,31.05995,31.92028,2.208965,44.66395,28.04085,127.9428,1.016678,1.972008,0.509991,1.031576,1.750393,2.807532,1.775956,13.92638,5.214077,13.93028,6.358802,1.230895,0.90423,2.612068,5.322432,5.171274,0.785372,31.05377,0.417931,-12.88649,-0.712929,0.027546,1.108306,1.330391,0.633665,3.356323,1.100792,-2.383117,-2.646003,-0.484458,-20.72061,982.3844,0.301024,721.8003,0.57284,-48.85352,-1.34095,2058.956,0.159049,706.4221,0.574746,-43.30737,-1.411619,2977.681,0.098405,745.339,0.246828,-34.83575,-1.723749,1.078674,10.35133,3.38132,3.612564,0.029793,0.828687,-0.007625,-1.07621,1.122736,0.840134,4.137642,3.429032,5.426291,0.653832,30.91679,0.440874,-11.73384,-0.745889,11.26517,-9.000753,0.012055,-0.005679,2.239383,5.46875,4.098361,0.198,0.110887,0.036667,0.004714,-21.84089,0.88,0.12,0.68,0.18,B,M
S11,Dinamica3.1,S21,1,1,30-11-2015_12-29-8-185_Dinamica3.1_1,0,30.68189,0.06652,29.16736,31.33031,32.1367,2.969339,164.1268,144.7754,10.64911,24.81829,3.899807,0.351029,2.859903,3.875584,5.258268,2.398366,42.66586,7.754,19.22709,16.78413,3.57371,0.536728,21.12931,0.79384,-3.150784,-2.967765,14.3934,0.74025,-12.39105,-0.681894,0.033273,1.383822,1.017332,1.207321,6.5817,0.626128,4.84936,1.03647,22.0969,0.329689,438.937,0.434408,1199.608,0.176734,-62.81344,-1.311783,1389.085,0.197232,838.4464,0.221168,-65.19012,-1.155183,2472.17,0.078508,733.2418,0.562677,-72.23874,-0.978172,-9.430168,-0.709131,19.36086,0.464549,0.022962,1.052475,-0.016322,-0.593852,4.123756,0.480404,28.76813,0.415908,-0.681666,-11.20935,15.37548,0.726776,-13.23702,-0.72019,4.739807,3.707806,0.006637,-0.000532,2.282001,5.555556,3.921569,0.1775,0.140424,0.0575,0.024875,-9.967185,1,0,0,0,B,B
S11,Dinamica5.1,S39,2,1,28-1-2016_12-44-12-876_Dinamica5.1_1,0,28.48505,0.110433,27.66786,29.32776,30.27085,2.602983,212.3692,143.942,97.65287,152.5789,3.127146,0.503099,1.445841,3.102777,4.722568,3.276727,25.68812,12.23021,27.69971,18.24879,2.082514,1.028965,19.7067,0.505055,1.444375,5.017682,23.27363,0.521714,-15.72767,-0.45454,0.037177,2.217995,1.062898,0.915396,5.432538,0.728517,-2.469784,-1.556788,14.88335,0.284086,430.6174,0.425816,1129.798,0.175126,-26.50766,-2.153844,1451.894,0.161529,642.3607,0.3588,-32.80059,-1.630394,2532.72,0.072543,544.7986,0.515526,-36.99619,-1.393829,-7.652285,-0.49351,13.87559,0.410147,0.044262,0.670902,-0.017108,-0.3849,1.763806,0.731098,21.94973,0.308536,0.170549,36.95841,23.24764,0.540062,-16.48342,-0.426117,1.60524,2.372252,-0.019232,-0.016224,5.542818,3.964758,1.809955,0.4875,0.369755,0.063333,0.024944,-14.94581,0.96,0.04,0.42,0.1,B,B
S11,Dinamica2.2,S32,2,1,28-1-2016_12-32-32-846_Dinamica2.2_1,0,32.2932,0.366219,26.25975,28.56768,30.3895,4.129755,1032.202,0,9.775593,8.368511,2.588149,0.591623,1.530749,2.268705,3.153641,1.622892,11.04982,2.586214,6.491213,16.26268,2.050746,0.846369,8.419705,1.935097,3.406628,1.848789,23.14255,0.556142,-10.35844,-1.020929,0.068048,1.501943,1.505263,0.607813,2.684278,1.568649,2.307714,1.994596,8.737869,1.362476,737.3298,0.425689,967.5427,0.350149,-82.52428,-0.98707,1875.958,0.184717,695.2238,0.649661,-79.40951,-0.964959,2793.824,0.130481,757.4041,0.315732,-73.34951,-1.058684,-4.047913,-3.011562,10.63395,1.342069,0.021734,1.167587,-0.008369,-1.848099,1.537033,0.508816,12.40563,1.304038,4.095724,1.725308,28.2436,0.379255,-6.35981,-1.574076,-0.682646,4.784745,0.026102,-0.013001,3.339072,2.020202,5.434783,0.116,0.090022,0.06,0.036742,-17.62096,1,0,0,0,B,B
S11,Dinamica3.1,S47,3,1,14-3-2016_11-52-16-55_Dinamica3.1_1,0,30.8851,0.131097,29.61089,30.23346,31.72198,2.11109,87.35854,71.51608,30.09306,14.35162,1.579288,0.510412,0.857355,1.490433,2.339181,1.481826,17.90809,6.167593,13.34915,6.545987,0.720184,0.543676,16.05454,0.720212,2.655757,2.719251,14.4931,0.594915,-12.37698,-0.817604,0.022128,1.152418,1.122397,0.468476,5.858027,0.478013,-2.985181,-1.616117,11.26774,0.387506,674.9561,0.411939,1111.779,0.238244,-41.21652,-1.54564,1771.551,0.242907,688.7346,0.431334,-43.78094,-1.303838,2775.371,0.121704,557.3668,0.263567,-44.66818,-1.26477,-6.721637,-0.733375,13.39535,0.367532,0.056481,0.482633,-0.011866,-0.918611,0.795433,0.457694,19.12284,0.463748,2.724137,2.734237,14.90537,0.578362,-13.17183,-0.817156,4.835579,2.488503,0.000786,0.012514,0.428521,5.479452,3.571429,0.23,0.208327,0.04,0.029155,-23.52308,0.49,0.51,0.33,1.53,B,B
S11,Dinamica1.2,S16,1,2,30-11-2015_12-24-38-41_Dinamica1.2_2,0,30.29583,0.045896,28.97136,30.51196,31.6636,2.692236,139.4051,137.2083,17.21617,9.651072,3.958017,0.413798,2.447268,4.072667,5.290683,2.843415,49.96933,21.54807,26.10115,15.98848,3.49218,0.456481,24.1006,0.56968,-3.841096,-1.526482,24.50626,0.601304,-8.372845,-0.86056,0.031983,0.822532,1.115997,0.996523,7.007274,0.406323,0.145134,45.52327,18.13666,0.41017,417.3938,0.414129,1042.347,0.117905,-50.90889,-1.582835,1399.154,0.160845,645.3037,0.413428,-59.50605,-1.232122,2398.321,0.085593,597.2672,0.134305,-63.15498,-1.124115,-11.3808,-0.374664,20.19229,0.255761,0.04193,0.750146,-0.017798,-0.560177,3.939944,0.376742,29.96766,0.259279,-3.175363,-1.988303,27.61196,0.554496,-9.080823,-0.840465,3.830804,2.971914,-0.015969,-0.001269,2.508547,6.185567,2.197802,0.345,0.045,0.19,0,-9.490995,1,0,0,0,B,B
S11,Dinamica2.2,S45,3,2,14-3-2016_11-45-56-290_Dinamica2.2_2,0,30.78123,0.317053,26.71943,27.66289,29.31566,2.596233,155.3214,0,-2.756278,9.022506,1.096137,0.418406,0.702005,1.028929,1.392109,0.690104,9.292022,3.735431,7.463554,3.396381,0.492786,0.829638,3.890745,4.022224,1.523677,6.456087,24.08705,0.463682,-11.45919,-0.784492,0.040931,1.19455,1.525902,0.483346,0.926157,4.667955,0.412027,12.11769,3.319283,3.677134,886.2137,0.333839,1002.306,0.386813,-50.58203,-1.35179,1991.128,0.169768,660.379,0.512522,-49.0992,-1.35016,2906.845,0.109139,840.9317,0.397108,-44.32841,-1.550821,-0.818098,-11.8601,6.266811,1.522392,0.028499,0.870566,-0.005839,-2.034979,0.486154,0.852469,8.083124,1.72449,1.39277,7.13921,23.38906,0.499484,-11.2666,-0.796088,10.58647,-5.424451,-0.001137,-0.001429,0.598387,4.186047,2.870814,0.276667,0.223805,0.0725,0.008292,-30.2008,0.55,0.45,1.02,0.44,B,M
S11,Dinamica1.2,S31,2,1,28-1-2016_12-30-37-815_Dinamica1.2_1,0,29.14383,0.033152,28.36632,29.47527,29.97936,1.613041,280.69,60.09121,5.61395,11.6742,2.942974,0.424756,1.795482,3.023344,3.897486,2.102004,40.91409,31.35948,26.53092,20.29268,2.13836,0.625034,13.99591,1.004348,6.780193,1.035665,22.05848,0.57635,-16.1105,-0.44783,0.018348,0.715883,0.935044,0.880902,6.339086,0.416125,1.566105,2.110138,20.07686,0.177911,426.6254,0.451326,1115.037,0.121795,-54.15475,-1.532062,1567.131,0.16114,582.8438,0.359946,-64.19042,-1.151705,2537.03,0.104487,664.1515,0.637095,-66.17316,-1.093585,-9.39151,-0.241469,14.22107,0.259331,0.070947,0.38884,-0.019555,-0.355376,2.427483,0.539829,20.70646,0.265363,7.213488,1.028299,25.76453,0.52488,-18.64304,-0.267752,7.658454,-2.805905,-0.004605,0.004738,1.587379,7.692308,4.166667,0.17,0.074833,0.08,0.03,-14.81606,1,0,0,0,B,B
S11,Dinamica3.2,S20,1,1,30-11-2015_12-29-51-632_Dinamica3.2_1,0,30.86914,0.052813,29.25772,30.59086,32.73529,3.477568,106.0362,112.5251,23.6587,11.82203,4.583778,0.265232,3.655212,4.598765,5.551048,1.895836,31.45177,15.87297,32.78583,17.32021,3.764307,0.386492,28.47755,0.442403,-0.907991,-5.360581,18.53102,0.991492,-11.44339,-0.713257,0.019893,1.036315,0.673151,0.998341,8.423635,0.237293,-0.177476,-34.75857,19.57156,0.273547,426.6406,0.372787,1224.084,0.19682,-31.64821,-2.021278,1389.098,0.176923,848.8292,0.371461,-43.03762,-1.329084,2402.108,0.094863,746.389,0.269328,-48.40219,-1.134739,-11.37768,-0.412032,21.66425,0.305443,0.032313,0.783399,-0.025275,-0.377276,3.851434,0.345053,32.24735,0.259598,-0.107079,-36.0136,17.60219,1.052912,-11.93642,-0.682049,4.662792,4.814107,0.003747,-0.002773,3.8456,7.070707,2.150538,0.395,0.245,0.05,0.01,-8.087723,0.84,0.16,0.84,0.18,B,B
S11,Dinamica3.2,S23,1,3,30-11-2015_12-30-34-661_Dinamica3.2_3,0,31.87818,0.035979,30.98495,31.94666,32.92337,1.938423,100.0782,0,5.065715,11.2481,4.606918,0.410976,3.003142,4.431251,6.482649,3.479508,76.01312,79.96068,48.89227,37.67514,4.489314,0.875364,23.03942,0.718231,3.658575,3.049497,14.86543,0.978307,-11.64248,-0.491562,0.02499,1.242248,0.876551,0.853078,8.6003,0.578135,2.548574,2.880406,23.74718,0.298325,470.0959,0.351627,1344.24,0.187936,-66.09949,-1.282434,1470.199,0.150529,926.2236,0.336509,-62.68127,-1.152027,2489.246,0.086023,717.9647,0.276891,-68.5359,-1.01044,-15.21096,-0.403785,25.02867,0.372609,0.005044,5.896356,-0.030425,-0.424321,4.429781,0.823879,30.4121,0.287309,6.654465,1.333603,16.15465,1.001036,-12.60135,-0.420383,10.3813,2.59073,0.017959,-0.007042,6.064538,5.063291,2.739726,0.27,0.01,0.14,0,-6.819317,0.44,0.56,0.55,1.02,B,M
S11,Dinamica3.1,S6,0,2,18-6-2015_10-19-0-683_Dinamica3.1_2,0,29.50286,0.080866,27.69406,30.20803,31.44231,3.748251,274.591,226.8563,25.17779,33.7499,0.720738,0.420438,0.424599,0.691111,1.008374,0.583776,7.071445,2.269456,5.209113,2.753256,0.27628,0.521892,23.15965,0.594343,-0.920465,-11.75678,3.965053,2.425641,-2.400945,-2.74227,0.027179,1.092296,1.175623,0.782704,6.269401,0.626502,0.968587,5.441139,19.41646,0.262114,484.2675,0.385362,1287.311,0.139135,-63.10948,-1.274768,1436.074,0.217483,1020.596,0.202615,-67.09165,-1.106959,2436.795,0.112844,883.7087,0.31862,-73.15504,-0.962189,-10.90397,-0.527158,21.9793,0.262263,0.046893,0.654596,-0.010551,-0.96467,0.30239,0.448122,29.54344,0.316712,1.423083,6.740544,4.288492,2.120127,-1.597854,-3.559179,1.25008,7.890714,0.002167,0.00697,0.216771,6.493506,4.054054,0.171667,0.09822,0.068,0.024819,-31.44392,0.66,0.34,0.43,0.8,B,M
